country_name,place_name,review_header,review,written_date
Germany,Schnoor Viertel,Don't miss Schnoor when you are in Bremen,"While on a German city and rivers cruise, we had a visit to Bremen, and decided to visit Schnoor, the old part of the city with all the character. It's so near the popular main square/plaza that a minute's walk will take you there. Little narrow streets, individual shops, plenty of cafes (recommend Cafe Tolke) and a street magician was icing on the cake of our visit. Another ""don't miss it"" venue.","Written September 26, 2017"
Germany,Schnoor Viertel,Cutest part of Bremen,"It's a little hidden gem, a fairy-tale like part of old town, with narrow and super-cosy streets, caffes, restaurants, shops. One should not miss it when in Bremen.","Written September 25, 2017"
Germany,Schnoor Viertel,Super cute!,"Always worth a visit! It's a super cute area with little lanes and nice stores where you can have a coffee and tasty cake, buy chocolate and little treats.","Written September 24, 2017"
Germany,Schnoor Viertel,Interesting and unexpected,Great place to visit in a not so touristic city. Actually the whole city of Bremen is a great place to visit Germany away from mainstream tourism.,"Written September 13, 2017"
Germany,Schnoor Viertel,done in 15 min,It's nice but nothing special. you can walk through this area within 15min. some tourist shops and restaurants and not much more.,"Written September 8, 2017"
Germany,Schnoor Viertel,"Fun, kitschy, good restaurants",This rebuilt old quarter of Bremen has mostly been turned into souvenir shops and restaurants. It is quite picturesque. You can definitely wander around for at least a couple of hours.,"Written August 31, 2017"
Germany,Schnoor Viertel,Delightful district with surprises around each corner,"This is the highlight of the Old Town district with many specialty shops, bakeries, restaurants, and filled with happy, strolling people as you wound your way around. Easy to get lost on the old-fashioned, narrow, winding streets, but easy to find oneself again because it isn't a very big district.","Written August 31, 2017"
Germany,Schnoor Viertel,Take a trip back in time!,"The Schnoor is a ""must do"" whilst visiting Bremen! The quaint narrow streets with structures dating back to the 1400's are a sight to see. Cobblestone streets with a plethora of shops and great places to eat. I highly recommend Schröters Leib und Seele for dinner! Not on the menu, but they will serve you the best Wiener Schnitzel in Bremen!","Written August 26, 2017"
Germany,Schnoor Viertel,Amazing,"Yes it's amazing much than I thought.
The oldest place in Bremen with combination of little old houses and modern in a classic style and shape.
Feel great there.","Written August 26, 2017"
Germany,Schnoor Viertel,Fairytale Land!,"I have been comming to Bremen since I was a little kid visiting in Grandparents, and I do net recall ever visiting the Schnoor Viertel, so imagine my surprise when we came across it this visit.

It was by far one of the most enjoyable ""old town"" enclaves we have seen throughout Europe, and we have seen many.

I am so happy to be able to call this town a piece of my heritage.

You'll love it's narrow streets and quaint shops and bistros.","Written August 22, 2017"
Germany,Schnoor Viertel,Love this place!,"A must to visit! Little houses on small alleys. All with different styles, very interesting to look at. Most houses caters as shops nowadays.",
Germany,Schnoor Viertel,Charming!,"A great place to wander around! Lovely, quaint shops, cafés and restaurants in very narrow streets. A must to visit when in Bremen!","Written August 11, 2017"
Germany,Schnoor Viertel,Nice to walk around but nothing special to see,"The oldes quarter features some old buildings and a few narrow streets which are nice to stroll through, but modern buildings are around each corner, so as a whole quarter this is not very well preserved.

Worth a small detour, not a large one.","Written August 10, 2017"
Germany,Schnoor Viertel,Not what it used to be.,"Used to be an unbelievably quaint neighborhood 30 years ago. Now it's packed with tourists, like sardines in a tin, and the 'quality' of the shops leaves much to be desired. Most are tourist traps.","Written August 9, 2017"
Germany,Schnoor Viertel,Pretty and like A fairytale,Very cute narrow streets and little shops to buy souvenires from. Lot of caffes and restaurants where to sit down and enjoy the surroundings.,
Germany,Schnoor Viertel,wander the narrow alleys and sample some candy,"The Schnoor has many small, interesting places including glockenspiel on the wall, a local candy shop and an Erzgebirge-Christmas-ornament shop. This is the place to find your Bremen souvenirs.",
Germany,Schnoor Viertel,must visit,"Narrow streets with many tourist shops, cafe, restaurants. If you come to Bremen is worth to visit this historic place in the old city, to walk in the narrow streets, have a coffee or ice cream",
Germany,Schnoor Viertel,Totally enchanting!,"A real 'must-do' when in Bremen, narrow cobbled streets with pretty 16th and 17th century buildings featuring little shops selling all manner of goods. Several cafes and restaurants in this lovely and fascinating 'old town'","Written July 31, 2017"
Germany,Schnoor Viertel,Came to Bremen just to stay overnight due to the long travel ahead of us - we will come back,"Bremen is so beautiful and the Schnoor Viertel is a must-visit. Small house the history, narrow streets and hidden cafes. We loved every tiny bit. We were impressed!","Written July 27, 2017"
Germany,Schnoor Viertel,Nice stroll,"Although some of the buildings claim to be more than 1000 years old, many look much much newer. It is a very small place with narrow cobbled street, dainty shops and nice photo opportunity. Definitely worth strolling around and pausing for a coffee or ice cream.","Written July 27, 2017"
Germany,Schnoor Viertel,Tiny but Fabulous,"So cute - although there isn't a huge amount to do in Schnoor Viertel other than shop in slightly touristy shops or dine, just walking about this historic area brings history alive. Not to be missed for a quick stroll or for a bite in some truly delicious cafés.","Written July 26, 2017"
Germany,Schnoor Viertel,Old and historic district,"This is an Old and Historic District in Bremen, worth to visit for sure because of the beautiful side street with colorful walls is very nostalgic. So many stores to visit and also cafe but most famous is the tea house. always full in summer and packed with many tourists from a different part of the world. Coffee is one of an old tradition in Bremen as a harbor from old time Bremen is one of the important city in Europe.",
